,id,type,volume,source
2017-07-01,1578785374,C,2,P
2017-07-01,1770627184,C,2,P
2017-07-01,1588796478,C,2,P
2017-07-01,1770625410,C,2,P
2017-07-01,1588828693,C,2,P
2017-07-01,1730136953,M,1,P
2017-07-01,60867,C,1,L
2017-07-01,1770584492,C,3,P
2017-07-01,1598916892,C,2,P
2017-07-01,1710204573,C,2,P
2017-07-01,1710199021,C,1,P
2017-07-01,1710192489,C,1,P
2017-07-01,62423,C,3,L
2017-07-01,1669416459,C,1,P
2017-07-01,1003804287,C,4,P
2017-07-01,1669400784,C,5,P
2017-07-01,1659639417,C,1,P
2017-07-01,1003807355,C,1,P
2017-07-01,1659588911,C,5,P
2017-07-01,1659535086,C,6,P
2017-07-01,1750692042,M,4,P
2017-07-01,1912982646,C,8,P
2017-07-01,1659532034,C,2,P
2017-07-01,1003859679,C,5,P
2017-07-01,1659531408,C,1,P
2017-07-01,1659508448,C,1,P
2017-07-01,1659483550,C,1,P
2017-07-01,1659475275,C,4,P
2017-07-01,1760401657,M,1,P
2017-07-01,1003868969,C,1,P
2017-07-01,1659458867,C,3,P
2017-07-01,1760402861,M,1,P
2017-07-01,1659385615,C,2,P
2017-07-01,1669432290,C,2,P
2017-07-01,1003883562,C,3,P
2017-07-01,1003136458,C,2,P
2017-07-01,1669466405,C,1,P
2017-07-01,1679684922,C,5,P
2017-07-01,1003049610,C,4,P
2017-07-01,1679589923,C,1,P
2017-07-01,1205876414,C,2,P
2017-07-01,1679579940,C,1,P
2017-07-01,1679570014,C,1,P
2017-07-01,1679553309,C,1,P
2017-07-01,1750609582,M,1,P
2017-07-01,1679537955,C,1,P
2017-07-01,1003055302,C,2,P
2017-07-01,1912904806,C,1,P
2017-07-01,1679519912,C,1,P
2017-07-01,1003076795,C,4,P
2017-07-01,1669607479,C,2,P
2017-07-01,1205865615,C,2,P
2017-07-01,1669529608,C,1,P
2017-07-01,1669527818,C,1,P
2017-07-01,1750670667,M,7,P
2017-07-01,1669475927,C,3,P
2017-07-01,1003128703,C,2,P
2017-07-01,1912959594,C,1,P
2017-07-01,58975,C,1,L
2017-07-01,59005,C,1,L
2017-07-01,58702,C,7,L
2017-07-01,1659319028,C,1,P
2017-07-01,1922069624,C,2,P
2017-07-01,1649202805,C,1,P
2017-07-01,1013128792,C,3,P
2017-07-01,1013133222,C,1,P
2017-07-01,1639428782,C,1,P
2017-07-01,1760534127,M,1,P
2017-07-01,1013171420,C,1,P
2017-07-01,1639359714,C,5,P
2017-07-01,1760570675,M,1,P
2017-07-01,1639351760,C,1,P
2017-07-01,1922076686,C,1,P
2017-07-01,1639178742,C,1,P
2017-07-01,1013174101,C,1,P
2017-07-01,1639171713,C,2,P
2017-07-01,58314,C,3,L
2017-07-01,1629360441,C,1,P
2017-07-01,1013198142,C,9,P
2017-07-01,1629282389,C,1,P
2017-07-01,1013214535,C,1,P
2017-07-01,1205851797,C,1,P
2017-07-01,1629280656,C,2,P
2017-07-01,1649232182,C,1,P
2017-07-01,1659368058,C,5,P
2017-07-01,1013107275,C,2,P
2017-07-01,1649241860,C,1,P
2017-07-01,1003887407,C,2,P
2017-07-01,1659307015,C,1,P
2017-07-01,1760423867,M,1,P
2017-07-01,1649591660,C,1,P
2017-07-01,1760431845,M,2,P
2017-07-01,1649482266,C,1,P
2017-07-01,1922034156,C,1,P
2017-07-01,1649472259,C,1,P
2017-07-01,1003927666,C,2,P
2017-07-01,1649406190,C,1,P
2017-07-01,1760444186,M,2,P
2017-07-01,1649402751,C,1,P
2017-07-01,1003964586,C,3,P
2017-07-01,1649380585,C,1,P
2017-07-01,1013002880,C,1,P
2017-07-01,1760486005,M,1,P
2017-07-01,1649333931,C,1,P
2017-07-01,1649286204,C,2,P
2017-07-01,1013012897,C,3,P
2017-07-01,1649278870,C,1,P
2017-07-01,1649246562,C,1,P
2017-07-01,58489,C,5,L
2017-07-01,1922079474,C,2,P
2017-07-01,1912903295,C,8,P
2017-07-01,1679809230,C,1,P
2017-07-01,1861463895,C,1,P
2017-07-01,1861463986,C,3,P
2017-07-01,1891971271,M,1,P
2017-07-01,1861506065,C,1,P
2017-07-01,59598,C,1,L
2017-07-01,1871532051,C,3,P
2017-07-01,1871537738,C,2,P
2017-07-01,1750339651,M,3,P
2017-07-01,1902988389,C,6,P
2017-07-01,1700080595,C,3,P
2017-07-01,1700049707,C,1,P
2017-07-01,1750353447,M,1,P
2017-07-01,1699979294,C,4,P
2017-07-01,1699949222,C,1,P
2017-07-01,1881708063,C,1,P
2017-07-01,1912002544,C,1,P
2017-07-01,1699933879,C,2,P
2017-07-01,1699857821,C,1,P
2017-07-01,1912053364,C,1,P
2017-07-01,1881805968,C,3,P
2017-07-01,1699778860,C,4,P
2017-07-01,1902902745,C,2,P
2017-07-01,59393,C,2,L
2017-07-01,1861420796,C,2,P
2017-07-01,1740572528,M,1,P
2017-07-01,1710143847,C,2,P
2017-07-01,1831106178,C,3,P
2017-07-01,1740474121,M,1,P
2017-07-01,1710061817,C,1,P
2017-07-01,1710027792,C,1,P
2017-07-01,1831269281,C,3,P
2017-07-01,1902895824,C,1,P
2017-07-01,1831288430,C,2,P
2017-07-01,1710025887,C,2,P
2017-07-01,59640,C,2,L
2017-07-01,1700994431,C,1,P
2017-07-01,1841243060,C,1,P
2017-07-01,1700991106,C,1,P
2017-07-01,1700960655,C,1,P
2017-07-01,1740569789,M,1,P
2017-07-01,1902044951,M,1,P
2017-07-01,1841360971,C,1,P
2017-07-01,1841494432,C,2,P
2017-07-01,1215026380,C,2,P
2017-07-01,1700881786,C,1,P
2017-07-01,1851393136,C,3,P
2017-07-01,1700881422,C,2,P
2017-07-01,1992774434,C,2,P
2017-07-01,1699775809,C,1,P
2017-07-01,1699768499,C,1,P
2017-07-01,1942594155,C,1,P
2017-07-01,1750501276,M,1,P
2017-07-01,1912199720,C,1,P
2017-07-01,1689817041,C,1,P
2017-07-01,1750512240,M,2,P
2017-07-01,1689813503,C,2,P
2017-07-01,1689779209,C,3,P
2017-07-01,59042,C,4,L
2017-07-01,1689768319,C,4,P
2017-07-01,1952509671,C,3,P
2017-07-01,1912234121,C,2,P
2017-07-01,1952565285,C,2,P
2017-07-01,1952637118,C,1,P
2017-07-01,1891870317,M,1,P
2017-07-01,1689654618,C,1,P
2017-07-01,1205878402,C,1,P
2017-07-01,1689629602,C,4,P
2017-07-01,1689600058,C,2,P
2017-07-01,1912903279,C,2,P
2017-07-01,1679849582,C,4,P
2017-07-01,1750585287,M,1,P
2017-07-01,1689824468,C,7,P
2017-07-01,1891775789,C,2,P
2017-07-01,1942384417,C,1,P
2017-07-01,1689837601,C,1,P
2017-07-01,1750367124,M,1,P
2017-07-01,1699765826,C,2,P
2017-07-01,1912109083,C,1,P
2017-07-01,1750370755,M,1,P
2017-07-01,1699764589,C,3,P
2017-07-01,1912183765,C,12,P
2017-07-01,1205926565,C,1,P
2017-07-01,1699727891,C,1,P
2017-07-01,1750392908,M,2,P
2017-07-01,1699703496,C,1,P
2017-07-01,1922054972,C,1,P
2017-07-01,1912140302,C,1,P
2017-07-01,1750395745,M,1,P
2017-07-01,1750419487,M,1,P
2017-07-01,1699065946,C,2,P
2017-07-01,1689961484,C,1,P
2017-07-01,1932105442,C,1,P
2017-07-01,59252,C,1,L
2017-07-01,1689895211,C,2,P
2017-07-01,1750461240,M,2,P
2017-07-01,1932358769,C,3,P
2017-07-01,1750469201,M,1,P
2017-07-01,1790836997,C,1,P
2017-07-01,68315,C,2,L
2017-07-01,1427086354,C,1,P
2017-07-01,1154627941,C,1,P
2017-07-01,1154581783,C,1,P
2017-07-01,1144431743,C,1,P
2017-07-01,1003031691,C,1,P
2017-07-01,1851603674,M,1,P
2017-07-01,1154373835,C,3,P
2017-07-01,1154365252,C,5,P
2017-07-01,65001,C,14,L
2017-07-01,1154326718,C,1,P
2017-07-01,1144424623,C,1,P
2017-07-01,1154307080,C,1,P
2017-07-01,1154302677,C,1,P
2017-07-01,1154300622,C,1,P
2017-07-01,1154304699,C,5,P
2017-07-01,63622,C,1,L
2017-07-01,1144547340,C,1,P
2017-07-01,1851654818,M,3,P
2017-07-01,1154305514,C,3,P
2017-07-01,1003050972,C,1,P
2017-07-01,1144372004,C,1,P
2017-07-01,1851607006,M,1,P
2017-07-01,1164405510,C,1,P
2017-07-01,1851507719,M,6,P
2017-07-01,1164420105,C,2,P
2017-07-01,1164859518,C,4,P
2017-07-01,1851393136,M,1,P
2017-07-01,1144255498,C,2,P
2017-07-01,1164716296,C,1,P
2017-07-01,1992930309,C,1,P
2017-07-01,1164608451,C,2,P
2017-07-01,1851427595,M,1,P
2017-07-01,1992939599,C,2,P
2017-07-01,1144281023,C,1,P
2017-07-01,1164558763,C,1,P
2017-07-01,1164509535,C,1,P
2017-07-01,1851452270,M,1,P
2017-07-01,1164497855,C,1,P
2017-07-01,1164488912,C,2,P
2017-07-01,1144297946,C,1,P
2017-07-01,1164485959,C,1,P
2017-07-01,1164474615,C,1,P
2017-07-01,65220,C,5014,L
2017-07-01,1144332495,C,1,P
2017-07-01,1184652158,C,1,P
2017-07-01,1992964696,C,1,P
2017-07-01,1144283557,C,1,P
2017-07-01,1144279225,C,1,P
2017-07-01,1154312783,C,1,P
2017-07-01,1851679237,M,8,P
2017-07-01,1134125156,C,1,P
2017-07-01,1154497717,C,1,P
2017-07-01,1134124548,C,2,P
2017-07-01,1134122112,C,1,P
2017-07-01,1003864380,C,1,P
2017-07-01,1154512705,C,1,P
2017-07-01,1124387675,C,1,P
2017-07-01,64895,C,4,L
2017-07-01,1154522209,C,3,P
2017-07-01,1124330675,C,1,P
2017-07-01,1154556702,C,4,P
2017-07-01,1124311956,C,1,P
2017-07-01,1861440661,M,1,P
2017-07-01,1003886698,C,2,P
2017-07-01,1124274303,C,3,P
2017-07-01,1184615205,C,2,P
2017-07-01,1154559680,C,1,P
2017-07-01,1861455271,M,1,P
2017-07-01,1124241336,C,2,P
2017-07-01,1154579084,C,2,P
2017-07-01,1003888074,C,2,P
2017-07-01,1134128036,C,1,P
2017-07-01,1144241597,C,8,P
2017-07-01,1154394344,C,4,P
2017-07-01,1154392066,C,3,P
2017-07-01,1144223298,C,1,P
2017-07-01,1154318012,C,1,P
2017-07-01,1003100603,C,1,P
2017-07-01,1144210022,C,1,P
2017-07-01,1144209206,C,1,P
2017-07-01,64928,C,110,L
2017-07-01,1154330090,C,1,P
2017-07-01,1134339989,C,4,P
2017-07-01,1851680763,M,1,P
2017-07-01,1134313273,C,5,P
2017-07-01,1184623886,C,2,P
2017-07-01,1154347375,C,1,P
2017-07-01,1134241391,C,2,P
2017-07-01,1134238496,C,1,P
2017-07-01,1134237050,C,1,P
2017-07-01,1881695351,M,1,P
2017-07-01,1134180672,C,4,P
2017-07-01,1134178833,C,2,P
2017-07-01,1003828823,C,1,P
2017-07-01,1134155633,C,2,P
2017-07-01,1134155500,C,1,P
2017-07-01,1134142896,C,2,P
2017-07-01,1174527691,C,1,P
2017-07-01,1851389514,M,2,P
2017-07-01,1144234782,C,1,P
2017-07-01,1215192703,C,1,P
2017-07-01,1134140270,C,1,P
2017-07-01,1841254406,M,1,P
2017-07-01,1215165279,C,1,P
2017-07-01,1184718314,C,1,P
2017-07-01,1215152483,C,1,P
2017-07-01,65743,C,35,L
2017-07-01,1215059670,C,1,P
2017-07-01,1841254521,M,1,P
2017-07-01,1215003694,C,1,P
2017-07-01,1205890795,C,1,P
2017-07-01,1841258696,M,1,P
2017-07-01,1205860962,C,1,P
2017-07-01,1205860954,C,2,P
2017-07-01,1205853900,C,1,P
2017-07-01,1205843810,C,1,P
2017-07-01,1841284429,M,1,P
2017-07-01,1205828324,C,1,P
2017-07-01,1841347655,M,1,P
2017-07-01,1134186166,C,1,P
2017-07-01,1205816667,C,1,P
2017-07-01,1215909536,C,1,P
2017-07-01,1205814092,C,1,P
2017-07-01,1982784955,C,2,P
2017-07-01,1841240512,M,2,P
2017-07-01,63598,C,6,L
2017-07-01,1124297361,C,1,P
2017-07-01,1841200896,M,1,P
2017-07-01,1225355829,C,1,P
2017-07-01,1982690939,C,5,P
2017-07-01,1225352008,C,3,P
2017-07-01,1225326804,C,1,P
2017-07-01,65790,C,33,L
2017-07-01,1225265333,C,2,P
2017-07-01,1124334859,C,2,P
2017-07-01,1225141609,C,4,P
2017-07-01,1225128895,C,1,P
2017-07-01,1225095599,C,2,P
2017-07-01,1841220225,M,3,P
2017-07-01,1134106503,C,1,P
2017-07-01,1184718496,C,1,P
2017-07-01,1225082761,C,3,P
2017-07-01,1134114812,C,1,P
2017-07-01,1225039415,C,5,P
2017-07-01,1225033665,C,4,P
2017-07-01,1225007396,C,1,P
2017-07-01,1215981832,C,2,P
2017-07-01,1124224811,C,1,P
2017-07-01,1841355492,M,1,P
2017-07-01,1982855326,C,1,P
2017-07-01,1184712093,C,2,P
2017-07-01,1184690810,C,2,P
2017-07-01,1144208893,C,2,P
2017-07-01,1184654584,C,1,P
2017-07-01,1184624074,C,1,P
2017-07-01,1841586302,M,2,P
2017-07-01,1144209024,C,1,P
2017-07-01,1184620643,C,2,P
2017-07-01,1184604118,C,1,P
2017-07-01,1992774459,C,4,P
2017-07-01,1174758957,C,1,P
2017-07-01,1174720734,C,1,P
2017-07-01,1851380026,M,1,P
2017-07-01,1144217712,C,1,P
2017-07-01,1184657272,C,1,P
2017-07-01,1174591622,C,1,P
2017-07-01,65428,C,1,L
2017-07-01,1144234691,C,3,P
2017-07-01,1174571038,C,2,P
2017-07-01,1174559512,C,1,P
2017-07-01,1992925861,C,3,P
2017-07-01,1134388689,C,1,P
2017-07-01,1134186729,C,2,P
2017-07-01,1184788432,C,1,P
2017-07-01,1184861270,C,1,P
2017-07-01,1205173762,C,1,P
2017-07-01,1881749240,M,1,P
2017-07-01,1134192446,C,3,P
2017-07-01,1205142932,C,1,P
2017-07-01,65652,C,8,L
2017-07-01,1205090412,C,2,P
2017-07-01,1205036563,C,2,P
2017-07-01,1194943589,C,4,P
2017-07-01,1841372356,M,1,P
2017-07-01,1992702575,C,2,P
2017-07-01,1194905737,C,1,P
2017-07-01,1841392164,M,1,P
2017-07-01,1134241284,C,1,P
2017-07-01,1194796243,C,2,P
2017-07-01,1841494432,M,2,P
2017-07-01,1194753004,C,1,P
2017-07-01,1194748905,C,1,P
2017-07-01,1841581907,M,1,P
2017-07-01,1992729826,C,1,P
2017-07-01,1134320328,C,3,P
2017-07-01,65585,C,5,L
2017-07-01,1184847055,C,1,P
2017-07-01,1124187927,C,2,P
2017-07-01,1861463986,M,1,P
2017-07-01,1124174644,C,1,P
2017-07-01,1063400133,C,5,P
2017-07-01,1053623421,C,1,P
2017-07-01,63985,C,88,L
2017-07-01,1174539936,C,5,P
2017-07-01,1053562678,C,1,P
2017-07-01,1053521823,C,2,P
2017-07-01,1174546717,C,2,P
2017-07-01,1871678961,M,1,P
2017-07-01,1174766257,C,1,P
2017-07-01,1053518555,C,1,P
2017-07-01,1174547590,C,1,P
2017-07-01,1053517540,C,1,P
2017-07-01,1023190055,C,1,P
2017-07-01,1053492959,C,2,P
2017-07-01,1174557649,C,3,P
2017-07-01,1871806349,M,1,P
2017-07-01,1053397513,C,2,P
2017-07-01,1053385930,C,2,P
2017-07-01,1023191277,C,2,P
2017-07-01,1053372912,C,1,P
2017-07-01,1053371757,C,1,P
2017-07-01,1174533194,C,6,P
2017-07-01,1881651313,M,1,P
2017-07-01,1023113727,C,1,P
2017-07-01,1063433381,C,2,P
2017-07-01,1073512422,C,1,P
2017-07-01,1073502233,C,2,P
2017-07-01,1063792265,C,2,P
2017-07-01,64169,C,17,L
2017-07-01,1164775102,C,1,P
2017-07-01,1063707081,C,3,P
2017-07-01,1871574186,M,2,P
2017-07-01,1063687564,C,1,P
2017-07-01,1164785291,C,1,P
2017-07-01,1063680882,C,5,P
2017-07-01,1174767917,C,2,P
2017-07-01,1063671477,C,1,P
2017-07-01,1871577221,M,1,P
2017-07-01,1063513224,C,1,P
2017-07-01,1063492197,C,2,P
2017-07-01,1174506869,C,2,P
2017-07-01,1063483154,C,1,P
2017-07-01,1063476331,C,1,P
2017-07-01,1063461689,C,3,P
2017-07-01,1174515803,C,3,P
2017-07-01,1063445377,C,1,P
2017-07-01,1063404382,C,2,P
2017-07-01,1164634937,C,7,P
2017-07-01,1174560015,C,3,P
2017-07-01,1174566160,C,1,P
2017-07-01,1033189246,C,3,P
2017-07-01,1174609358,C,4,P
2017-07-01,1033184239,C,1,P
2017-07-01,1033177399,C,2,P
2017-07-01,63746,C,181,L
2017-07-01,1033165246,C,1,P
2017-07-01,1174620470,C,4,P
2017-07-01,1033161088,C,2,P
2017-07-01,1174735658,C,1,P
2017-07-01,1033156534,C,1,P
2017-07-01,1174670145,C,1,P
2017-07-01,1033114459,C,3,P
2017-07-01,1881646073,M,1,P
2017-07-01,1023232287,C,1,P
2017-07-01,1033106562,C,1,P
2017-07-01,1033103155,C,1,P
2017-07-01,1033100847,C,2,P
2017-07-01,1023362456,C,2,P
2017-07-01,1174725345,C,2,P
2017-07-01,1881647600,M,1,P
2017-07-01,1023324555,C,2,P
2017-07-01,1023213089,C,1,P
2017-07-01,1053344606,C,2,P
2017-07-01,1033287537,C,1,P
2017-07-01,1871897553,M,2,P
2017-07-01,1871807883,M,1,P
2017-07-01,1053303750,C,1,P
2017-07-01,1043655723,C,4,P
2017-07-01,1043541576,C,2,P
2017-07-01,63864,C,7,L
2017-07-01,1043492184,C,1,P
2017-07-01,1043485956,C,1,P
2017-07-01,1174590558,C,1,P
2017-07-01,1043428089,C,3,P
2017-07-01,1043427636,C,2,P
2017-07-01,1043385180,C,2,P
2017-07-01,1043375025,C,6,P
2017-07-01,1871857391,M,3,P
2017-07-01,1043271901,C,2,P
2017-07-01,1174592687,C,1,P
2017-07-01,1043215098,C,1,P
2017-07-01,1023200540,C,1,P
2017-07-01,1043212269,C,1,P
2017-07-01,1033405154,C,1,P
2017-07-01,1174594113,C,1,P
2017-07-01,1033391008,C,1,P
2017-07-01,1174595144,C,1,P
2017-07-01,1235338328,C,1,P
2017-07-01,1073527560,C,1,P
2017-07-01,1073551859,C,1,P
2017-07-01,1184604522,C,3,P
2017-07-01,1104826460,C,2,P
2017-07-01,1104815596,C,1,P
2017-07-01,1164423729,C,2,P
2017-07-01,64621,C,107,L
2017-07-01,1013171628,C,1,P
2017-07-01,1104812817,C,1,P
2017-07-01,1104804970,C,1,P
2017-07-01,1164425211,C,1,P
2017-07-01,1104069277,C,2,P
2017-07-01,1164435772,C,3,P
2017-07-01,1013178466,C,1,P
2017-07-01,1861565376,M,2,P
2017-07-01,1164452728,C,1,P
2017-07-01,1093984411,C,1,P
2017-07-01,1164465191,C,2,P
2017-07-01,1093941791,C,4,P
2017-07-01,1093924466,C,1,P
2017-07-01,1093918617,C,2,P
2017-07-01,1164465563,C,3,P
2017-07-01,1093914988,C,1,P
2017-07-01,1861493173,M,2,P
2017-07-01,1861647968,M,2,P
2017-07-01,1104833631,C,3,P
2017-07-01,1104870344,C,1,P
2017-07-01,1861466021,M,1,P
2017-07-01,1154596922,C,2,P
2017-07-01,1124080759,C,2,P
2017-07-01,1124080650,C,1,P
2017-07-01,1154619021,C,2,P
2017-07-01,1114999422,C,1,P
2017-07-01,64784,C,20,L
2017-07-01,1114996303,C,1,P
2017-07-01,1114980067,C,1,P
2017-07-01,1114972254,C,1,P
2017-07-01,1114922531,C,3,P
2017-07-01,1154633857,C,1,P
2017-07-01,1184607624,C,4,P
2017-07-01,1114192937,C,4,P
2017-07-01,1861477721,M,1,P
2017-07-01,1164404901,C,2,P
2017-07-01,1114182888,C,3,P
2017-07-01,1114002466,C,3,P
2017-07-01,1861482853,M,1,P
2017-07-01,1104879709,C,1,P
2017-07-01,1164413076,C,1,P
2017-07-01,1164418463,C,2,P
2017-07-01,1073530432,C,1,P
2017-07-01,1093893331,C,2,P
2017-07-01,1881657716,M,1,P
2017-07-01,1083678155,C,2,P
2017-07-01,1013957190,C,3,P
2017-07-01,1083643845,C,1,P
2017-07-01,1083619704,C,2,P
2017-07-01,1174923270,C,7,P
2017-07-01,1871538389,M,3,P
2017-07-01,1164583753,C,2,P
2017-07-01,1083618912,C,1,P
2017-07-01,1083610232,C,3,P
2017-07-01,1881655504,M,2,P
2017-07-01,1083045793,C,4,P
2017-07-01,1013977446,C,1,P
2017-07-01,1164609020,C,2,P
2017-07-01,1073732830,C,2,P
2017-07-01,1871557405,M,1,P
2017-07-01,1073581922,C,1,P
2017-07-01,1164629770,C,2,P
2017-07-01,1073581864,C,2,P
2017-07-01,1073557864,C,2,P
2017-07-01,1871572602,M,1,P
2017-07-01,1164630679,C,2,P
2017-07-01,1083679021,C,2,P
2017-07-01,1093810616,C,3,P
2017-07-01,1164537338,C,1,P
2017-07-01,64333,C,5,L
2017-07-01,1093721623,C,1,P
2017-07-01,1093093619,C,1,P
2017-07-01,64381,C,15,L
2017-07-01,1093030215,C,1,P
2017-07-01,1013216357,C,4,P
2017-07-01,1093006181,C,2,P
2017-07-01,1013906874,C,3,P
2017-07-01,1083904304,C,3,P
2017-07-01,1164497632,C,6,P
2017-07-01,1861682916,M,1,P
2017-07-01,1083887137,C,1,P
2017-07-01,63684,C,17,L
2017-07-01,1083871206,C,1,P
2017-07-01,1083844534,C,1,P
2017-07-01,1184603979,C,4,P
2017-07-01,1083827018,C,2,P
2017-07-01,1164502480,C,2,P
2017-07-01,1083747976,C,1,P
2017-07-01,1164505285,C,1,P
2017-07-01,1013949551,C,3,P
2017-07-01,1083727911,C,1,P
2017-07-01,1083688360,C,3,P
2017-07-01,1427268259,C,1,P
2017-07-01,1235356247,C,3,P
2017-07-01,1184734501,C,8,P
2017-07-01,1194743914,C,1,P
2017-07-01,1366626343,C,1,P
2017-07-01,1811121759,M,1,P
2017-07-01,1366612939,C,1,P
2017-07-01,1366497463,C,2,P
2017-07-01,1366478240,C,1,P
2017-07-01,1366477697,C,1,P
2017-07-01,1366468803,C,2,P
2017-07-01,1366447690,C,1,P
2017-07-01,1366636912,C,1,P
2017-07-01,1366441743,C,1,P
2017-07-01,1811122666,M,2,P
2017-07-01,1811134158,M,1,P
2017-07-01,1366440604,C,1,P
2017-07-01,1366430308,C,3,P
2017-07-01,67343,C,5,L
2017-07-01,1083935456,C,2,P
2017-07-01,1366414294,C,1,P
2017-07-01,1356652176,C,2,P
2017-07-01,1962575902,C,2,P
2017-07-01,1366440984,C,2,P
2017-07-01,1811095979,M,2,P
2017-07-01,1366685190,C,1,P
2017-07-01,1366741191,C,1,P
2017-07-01,1386641082,C,1,P
2017-07-01,1386628204,C,1,P
2017-07-01,1811065345,M,1,P
2017-07-01,1083699961,C,1,P
2017-07-01,1386614295,C,1,P
2017-07-01,1376760991,C,1,P
2017-07-01,1811080500,M,1,P
2017-07-01,1083707111,C,1,P
2017-07-01,1962499863,C,1,P
2017-07-01,1376736736,C,3,P
2017-07-01,1376715284,C,1,P
2017-07-01,1083708762,C,3,P
2017-07-01,1376553396,C,1,P
2017-07-01,1376531764,C,1,P
2017-07-01,67809,C,17,L
2017-07-01,1083731517,C,1,P
2017-07-01,1376520254,C,1,P
2017-07-01,1376519280,C,1,P
2017-07-01,1376511774,C,2,P
2017-07-01,1811091408,M,1,P
2017-07-01,1083804546,C,1,P
2017-07-01,1356638894,C,7,P
2017-07-01,1356584650,C,1,P
2017-07-01,1356584080,C,5,P
2017-07-01,1093009078,C,1,P
2017-07-01,1093753303,C,11,P
2017-07-01,1811949308,M,1,P
2017-07-01,1093761124,C,6,P
2017-07-01,1346287968,C,1,P
2017-07-01,1346285897,C,2,P
2017-07-01,1346276326,C,1,P
2017-07-01,1093791006,C,2,P
2017-07-01,1346272994,C,2,P
2017-07-01,1811952591,M,1,P
2017-07-01,1194724856,C,2,P
2017-07-01,1346227048,C,1,P
2017-07-01,1811963317,M,4,P
2017-07-01,1346214384,C,1,P
2017-07-01,1093828311,C,3,P
2017-07-01,1962684555,C,1,P
2017-07-01,1962706564,C,1,P
2017-07-01,1336451665,C,1,P
2017-07-01,1093830176,C,3,P
2017-07-01,1811973043,M,3,P
2017-07-01,1336382266,C,3,P
2017-07-01,66670,C,12,L
2017-07-01,1346403664,C,1,P
2017-07-01,1881963403,M,1,P
2017-07-01,1346458254,C,2,P
2017-07-01,1356301733,C,3,P
2017-07-01,1356545610,C,1,P
2017-07-01,1356482020,C,1,P
2017-07-01,1811169972,M,2,P
2017-07-01,1093022386,C,2,P
2017-07-01,1962602920,C,5,P
2017-07-01,1356392781,C,1,P
2017-07-01,1194734640,C,2,P
2017-07-01,1356390371,C,2,P
2017-07-01,1881911717,M,1,P
2017-07-01,1356384200,C,1,P
2017-07-01,1356382592,C,1,P
2017-07-01,1093034407,C,1,P
2017-07-01,1356342125,C,1,P
2017-07-01,1356335814,C,2,P
2017-07-01,1356331698,C,1,P
2017-07-01,1811232846,M,2,P
2017-07-01,1356329106,C,1,P
2017-07-01,1093034746,C,3,P
2017-07-01,1356316962,C,1,P
2017-07-01,1356314686,C,1,P
2017-07-01,66835,C,13,L
2017-07-01,1356300230,C,1,P
2017-07-01,1083694954,C,3,P
2017-07-01,1811060403,M,2,P
2017-07-01,1386679959,C,2,P
2017-07-01,1417023805,C,3,P
2017-07-01,1801831870,M,1,P
2017-07-01,1073707170,C,1,P
2017-07-01,1407974991,C,1,P
2017-07-01,1407955206,C,1,P
2017-07-01,1407896947,C,1,P
2017-07-01,1962443051,C,1,P
2017-07-01,1407893555,C,2,P
2017-07-01,1801842943,M,1,P
2017-07-01,1073802674,C,2,P
2017-07-01,1407845134,C,1,P
2017-07-01,68020,C,1,L
2017-07-01,1073803557,C,1,P
2017-07-01,1407804578,C,1,P
2017-07-01,1407199284,C,2,P
2017-07-01,1891084513,M,2,P
2017-07-01,1073808382,C,2,P
2017-07-01,1407116627,C,1,P
2017-07-01,1407112626,C,2,P
2017-07-01,1407058530,C,1,P
2017-07-01,1073909289,C,1,P
2017-07-01,1417031238,C,1,P
2017-07-01,1194774166,C,2,P
2017-07-01,1073595716,C,3,P
2017-07-01,1417111238,C,1,P
2017-07-01,1194790857,C,1,P
2017-07-01,1801088984,M,6,P
2017-07-01,1427053305,C,2,P
2017-07-01,1427048537,C,1,P
2017-07-01,1801107636,M,1,P
2017-07-01,1427008622,C,2,P
2017-07-01,1427006675,C,4,P
2017-07-01,1417933359,C,1,P
2017-07-01,1801177878,M,2,P
2017-07-01,1962410829,C,1,P
2017-07-01,1073559068,C,3,P
2017-07-01,1417918582,C,2,P
2017-07-01,1417918244,C,2,P
2017-07-01,68136,C,5,L
2017-07-01,1073574935,C,1,P
2017-07-01,1417243593,C,10,P
2017-07-01,63050,C,15,L
2017-07-01,1801809322,M,1,P
2017-07-01,1417116211,C,2,P
2017-07-01,1962442699,C,4,P
2017-07-01,1194783670,C,3,P
2017-07-01,1801829007,M,2,P
2017-07-01,1093852352,C,1,P
2017-07-01,1801850722,M,1,P
2017-07-01,1396987731,C,1,P
2017-07-01,1801894142,M,1,P
2017-07-01,1083658942,C,1,P
2017-07-01,1962469585,C,2,P
2017-07-01,1386960334,C,1,P
2017-07-01,1386926236,C,2,P
2017-07-01,1083660104,C,1,P
2017-07-01,1386907681,C,2,P
2017-07-01,1801982350,M,1,P
2017-07-01,1083667356,C,3,P
2017-07-01,1386888220,C,1,P
2017-07-01,1386887875,C,5,P
2017-07-01,1811001670,M,3,P
2017-07-01,1386872695,C,1,P
2017-07-01,1386787208,C,1,P
2017-07-01,1962497594,C,2,P
2017-07-01,1386736585,C,2,P
2017-07-01,1386722403,C,1,P
2017-07-01,67864,C,13,L
2017-07-01,1386698041,C,1,P
2017-07-01,1386689644,C,1,P
2017-07-01,1386684603,C,1,P
